qid	sid	weight
43792	39	1
43792	68	1
43792	112	1
43792	111	1
43792	110	1
43792	109	1
43792	22	1
43793	42	1
43793	112	1
43793	111	1
43793	110	1
43793	109	1
43793	22	1
43793	39	1
43793	69	1
43793	23	1
43794	69	1
43794	32	1
43794	39	1
43794	68	1
43794	112	1
43794	111	1
43794	110	1
43794	109	1
43794	22	1
43795	32	1
43795	42	1
43795	22	1
43796	32	1
43796	42	1
43796	22	1
43797	32	1
43797	42	1
43797	22	1
43798	22	1
43798	109	1
43798	110	1
43798	69	1
43798	23	1
43798	39	1
43798	42	1
43798	112	1
43798	111	1
43799	68	1
43799	69	1
43799	32	1
43799	39	1
43799	112	1
43799	111	1
43799	110	1
43799	22	1
43799	109	1
43800	69	1
43800	23	1
43800	39	1
43800	42	1
43800	112	1
43800	111	1
43800	110	1
43800	22	1
43800	109	1
43801	39	1
43801	68	1
43801	112	1
43801	111	1
43801	110	1
43801	109	1
43801	22	1
43802	69	1
43802	23	1
43802	39	1
43803	32	1
43803	23	1
43803	68	1
43804	32	1
43804	42	1
43805	23	1
43805	42	1
43806	69	1
43806	32	1
43806	39	1
43806	68	1
43806	114	1
43807	23	1
43808	23	1
43808	68	1
43809	32	1
43809	68	1
43810	32	1
43810	68	1
43811	69	1
43811	32	1
43811	39	1
43811	68	1
43812	69	1
43812	23	1
43812	39	1
43812	68	1
43813	68	1
43813	39	1
43813	23	1
43813	69	1
43814	68	1
43814	71	1
43814	32	1
43815	68	1
43815	71	1
43815	23	1
43816	68	1
43816	71	1
43816	23	1
43817	68	1
43817	71	1
43817	23	1
43818	69	1
43818	175	1
43818	71	1
43818	39	1
43818	68	1
43819	69	1
43819	32	1
43819	71	1
43819	39	1
43819	68	1
43820	69	1
43820	97	1
43820	71	1
43820	39	1
43820	68	1
43821	23	1
43821	68	1
43821	73	1
43822	32	1
43822	68	1
43822	73	1
43823	32	1
43823	73	1
43823	99	1
43824	94	1
43824	161	1
43824	177	1
43824	163	1
43824	69	1
43824	32	1
43824	39	1
43824	42	1
43824	73	1
43825	23	1
43825	39	1
43825	73	1
43825	99	1
43825	69	1
43825	93	1
43826	94	1
43826	96	1
43827	99	1
43827	73	1
43827	39	1
43827	32	1
43827	69	1
43828	98	1
43828	73	1
43828	32	1
43829	23	1
43829	99	1
43829	73	1
43830	32	1
43830	68	1
43830	73	1
43831	23	1
43831	73	1
43831	98	1
43832	23	1
43832	42	1
43832	73	1
43833	23	1
43833	73	1
43833	98	1
43834	32	1
43834	42	1
43834	73	1
43835	73	1
43835	68	1
43835	32	1
43836	13	1
43836	12	1
43836	647	1
43837	13	1
43837	12	1
43838	12	1
43838	13	1
43839	10	1
43839	14	1
43839	11	1
43840	18	1
43841	11	1
43842	18	1
43842	12	1
43843	11	1
43843	10	1
43844	12	1
43844	18	1
43845	10	1
43845	11	1
43846	12	1
43846	18	1
43847	11	1
43847	10	1
43848	11	1
43848	14	1
43848	10	1
43849	11	1
43849	14	1
43849	10	1
43850	10	1
43850	11	1
43850	14	1
43851	11	1
43851	14	1
43851	10	1
43852	18	1
43852	17	1
43852	12	1
43853	18	1
43853	17	1
43853	12	1
43854	12	1
43854	17	1
43854	18	1
43855	17	1
43855	12	1
43855	18	1
43856	18	1
43856	12	1
43857	11	1
43858	11	1
43858	10	1
43859	18	1
43860	18	1
43860	12	1
43861	10	1
43861	11	1
43862	18	1
43862	12	1
43863	11	1
43863	10	1
43864	11	1
43864	26	1
43864	10	1
43865	11	1
43865	26	1
43865	10	1
43866	27	1
43866	18	1
43867	27	1
43867	18	1
43868	11	1
43868	26	1
43868	10	1
43869	11	1
43869	26	1
43869	10	1
43870	18	1
43870	26	1
43870	12	1
43871	18	1
43871	26	1
43871	12	1
43872	18	1
43872	26	1
43872	12	1
43873	18	1
43873	26	1
43873	12	1
43874	18	1
43874	28	1
43874	39	1
43874	16	1
43875	18	1
43875	28	1
43876	34	1
43876	18	1
43877	34	1
43877	39	1
43877	18	1
43877	218	1
43877	27	1
43877	16	1
43878	16	1
43878	39	1
43878	34	1
43879	22	1
43879	35	1
43879	68	1
43879	37	1
43879	24	1
43879	23	1
43879	25	1
43879	21	1
43879	32	1
43880	69	1
43880	23	1
43880	36	1
43880	37	1
43880	29	1
43880	21	1
43880	196	1
43881	21	1
43881	32	1
43882	32	1
43882	24	1
43882	25	1
43883	37	1
43883	24	1
43883	23	1
43884	21	1
43884	25	1
43884	24	1
43884	70	1
43884	196	1
43885	196	1
43885	94	1
43885	70	1
43885	21	1
43885	11	1
43885	25	1
43885	24	1
43885	23	1
43886	21	1
43886	32	1
43886	25	1
43886	24	1
43886	31	1
43887	13	1
43887	12	1
43888	10	1
43888	11	1
43888	14	1
43889	12	1
43889	13	1
43889	17	1
43890	13	1
43890	17	1
43890	12	1
43891	18	1
43892	11	1
43893	18	1
43893	12	1
43894	10	1
43894	11	1
43895	12	1
43895	18	1
43896	10	1
43896	11	1
43897	18	1
43897	12	1
43898	11	1
43898	10	1
43899	11	1
43899	10	1
43899	14	1
43900	11	1
43900	14	1
43900	10	1
43901	18	1
43901	17	1
43901	12	1
43902	11	1
43902	103	1
43903	12	1
43903	17	1
43903	18	1
43904	18	1
43904	17	1
43904	12	1
43905	11	1
43905	14	1
43905	10	1
43906	11	1
43907	18	1
43907	12	1
43908	11	1
43908	10	1
43909	18	1
43910	18	1
43910	12	1
43911	11	1
43911	10	1
43912	18	1
43912	12	1
43913	11	1
43913	10	1
43914	11	1
43914	26	1
43914	10	1
43915	11	1
43915	10	1
43915	26	1
43916	18	1
43916	26	1
43916	12	1
43917	27	1
43917	18	1
43918	12	1
43918	26	1
43918	18	1
43919	103	1
43919	11	1
43920	18	1
43920	26	1
43920	12	1
43921	11	1
43921	26	1
43921	10	1
43922	18	1
43922	34	1
43923	18	1
43923	34	1
43924	18	1
43924	34	1
43925	18	1
43925	28	1
43925	16	1
43925	39	1
43926	27	1
43926	124	1
43926	123	1
43926	122	1
43926	18	1
43926	39	1
43926	34	1
43926	20	1
43927	39	1
43927	28	1
43928	18	1
43928	28	1
43928	39	1
43929	21	1
43929	23	1
43929	24	1
43929	70	1
43929	35	1
43929	198	1
43929	37	1
43929	33	1
43930	96	1
43930	25	1
43930	24	1
43930	23	1
43931	23	1
43931	24	1
43931	25	1
43932	25	1
43932	21	1
43932	70	1
43932	196	1
43933	32	1
43933	29	1
43933	96	1
43934	21	1
43934	118	1
43934	116	1
43934	23	1
43934	200	1
43934	69	1
43934	425	1
43934	117	1
43934	697	1
43934	217	1
43934	274	1
43934	820	1
43934	158	1
43934	24	1
43934	94	1
43935	69	1
43935	32	1
43935	24	1
43935	25	1
43935	94	1
43935	235	1
43935	217	1
43936	200	1
43936	23	1
43936	248	1
43936	37	1
43936	21	1
43936	116	1
43936	117	1
43936	25	1
43936	205	1
43936	161	1
43936	158	1
43936	177	1
43936	242	1
43936	202	1
43936	241	1
43937	23	1
43937	24	1
43937	25	1
43937	158	1
43937	242	1
43937	202	1
43937	241	1
43937	160	1
43937	94	1
43937	235	1
43938	32	1
43938	21	1
43938	96	1
43938	16	1
43938	161	1
43938	159	1
43938	158	1
43938	160	1
43938	25	1
43938	117	1
43938	116	1
43938	200	1
43938	248	1
43939	69	1
43939	23	1
43939	159	1
43939	160	1
43939	158	1
43939	25	1
43939	235	1
43940	64	1
43940	63	1
43940	47	1
43940	59	1
43940	60	1
43940	62	1
43940	61	1
43940	65	1
43940	66	1
43941	25	1
43941	24	1
43941	23	1
43941	35	1
43941	42	1
43942	25	1
43942	24	1
43942	35	1
43942	23	1
43942	42	1
43942	20	1
43943	30	1
43943	21	1
43943	206	1
43943	18	1
43943	42	1
43943	20	1
43944	25	1
43944	24	1
43944	32	1
43944	35	1
43944	42	1
43945	25	1
43945	24	1
43945	23	1
43945	35	1
43945	68	1
43945	20	1
43946	25	1
43946	24	1
43946	23	1
43946	35	1
43946	68	1
43946	20	1
43947	68	1
43947	35	1
43947	24	1
43947	32	1
43947	37	1
43947	36	1
43947	23	1
43947	25	1
43948	25	1
43948	24	1
43948	23	1
43948	35	1
43948	68	1
43948	20	1
43949	25	1
43949	24	1
43949	32	1
43949	29	1
43949	35	1
43949	42	1
43950	37	1
43950	24	1
43950	23	1
43950	35	1
43950	68	1
43951	37	1
43951	36	1
43951	23	1
43951	18	1
43951	42	1
43951	20	1
43951	30	1
43952	29	1
43952	35	1
43952	42	1
43952	20	1
43952	32	1
43953	29	1
43953	32	1
43953	35	1
43953	68	1
43954	29	1
43954	32	1
43954	35	1
43954	68	1
43955	25	1
43955	24	1
43955	23	1
43955	35	1
43955	42	1
43955	20	1
43956	123	1
43956	174	1
43956	68	1
43956	122	1
43956	233	1
43956	27	1
43956	277	1
43957	123	1
43957	161	1
43957	158	1
43957	241	1
43957	242	1
43957	160	1
43957	29	1
43957	69	1
43957	32	1
43957	35	1
43957	172	1
43957	27	1
43957	124	1
43957	122	1
43958	158	1
43958	161	1
43958	159	1
43958	160	1
43958	163	1
43958	32	1
43958	124	1
43958	27	1
43958	123	1
43958	122	1
43958	35	1
43958	172	1
43958	174	1
43958	68	1
43959	124	1
43959	158	1
43959	27	1
43959	172	1
43959	32	1
43959	160	1
43959	123	1
43959	157	1
43959	174	1
43959	39	1
43959	68	1
43959	159	1
43959	122	1
43959	161	1
43960	25	1
43960	32	1
43960	35	1
43960	68	1
43960	161	1
43960	159	1
43960	160	1
43960	158	1
43960	163	1
43960	27	1
43960	124	1
43960	123	1
43960	122	1
43960	172	1
43960	174	1
43960	16	1
43961	68	1
43961	123	1
43961	122	1
43961	172	1
43961	174	1
43961	27	1
43961	161	1
43961	159	1
43961	160	1
43961	158	1
43961	163	1
43961	32	1
43961	35	1
43961	124	1
43962	158	1
43962	157	1
43962	32	1
43962	35	1
43962	172	1
43962	27	1
43962	124	1
43962	123	1
43962	122	1
43962	160	1
43962	174	1
43962	68	1
43962	159	1
43962	161	1
43963	161	1
43963	159	1
43963	160	1
43963	158	1
43963	32	1
43963	35	1
43963	27	1
43963	124	1
43963	123	1
43963	122	1
43963	172	1
43963	174	1
43963	68	1
43963	163	1
43964	124	1
43964	122	1
43964	123	1
43964	174	1
43964	42	1
43964	20	1
43964	37	1
43964	205	1
43964	23	1
43964	25	1
43964	161	1
43964	177	1
43964	158	1
43964	24	1
43964	35	1
43964	172	1
43964	27	1
43964	159	1
43965	123	1
43965	122	1
43965	174	1
43965	68	1
43965	20	1
43965	124	1
43965	27	1
43965	35	1
43965	172	1
43965	37	1
43965	161	1
43965	159	1
43965	160	1
43965	158	1
43965	235	1
43965	23	1
43966	161	1
43966	159	1
43966	158	1
43966	160	1
43966	157	1
43966	32	1
43966	35	1
43966	172	1
43966	27	1
43966	124	1
43966	123	1
43966	122	1
43966	174	1
43966	42	1
43966	20	1
43967	161	1
43967	159	1
43967	160	1
43967	158	1
43967	157	1
43967	35	1
43967	172	1
43967	27	1
43967	124	1
43967	123	1
43967	122	1
43967	174	1
43967	42	1
43967	20	1
43967	32	1
43968	174	1
43968	42	1
43968	20	1
43968	122	1
43968	123	1
43968	124	1
43968	25	1
43968	161	1
43968	159	1
43968	224	1
43968	158	1
43968	235	1
43968	23	1
43968	35	1
43968	172	1
43968	27	1
43969	158	1
43969	24	1
43969	23	1
43969	35	1
43969	243	1
43969	27	1
43969	124	1
43969	123	1
43969	122	1
43969	174	1
43969	68	1
43969	224	1
43969	32	1
43969	29	1
43969	117	1
43969	116	1
43969	200	1
43969	69	1
43969	25	1
43969	161	1
43969	159	1
43969	157	1
43970	69	1
43970	32	1
43970	27	1
43970	124	1
43970	123	1
43970	122	1
43970	35	1
43970	174	1
43970	42	1
43970	20	1
43971	20	1
43971	42	1
43971	174	1
43971	35	1
43971	27	1
43971	23	1
43971	124	1
43971	123	1
43971	122	1
43972	12	1
43972	13	1
43973	13	1
43973	12	1
43973	16	1
43973	101	1
43974	11	1
43975	18	1
43976	12	1
43976	18	1
43977	10	1
43977	11	1
43978	12	1
43978	18	1
43979	11	1
43979	10	1
43980	18	1
43980	12	1
43981	11	1
43981	10	1
43982	10	1
43982	14	1
43982	11	1
43983	10	1
43983	14	1
43983	11	1
43984	12	1
43984	18	1
43984	17	1
43985	12	1
43985	17	1
43985	18	1
43986	12	1
43986	17	1
43986	18	1
43987	11	1
43987	10	1
43987	14	1
43988	11	1
43989	18	1
43989	12	1
43990	10	1
43990	11	1
43991	18	1
43992	12	1
43992	18	1
43993	10	1
43993	11	1
43994	12	1
43994	18	1
43995	11	1
43995	10	1
43996	10	1
43996	26	1
43996	11	1
43997	10	1
43997	26	1
43997	11	1
43998	18	1
43998	27	1
43999	27	1
43999	18	1
44000	12	1
44000	26	1
44000	18	1
44001	12	1
44001	26	1
44001	18	1
44002	11	1
44002	103	1
44003	11	1
44003	103	1
44004	12	1
44004	26	1
44004	18	1
44005	10	1
44005	26	1
44005	11	1
44006	34	1
44006	18	1
44007	28	1
44007	18	1
44008	18	1
44008	34	1
44008	348	1
44008	393	1
44008	20	1
44009	28	1
44009	210	1
44009	27	1
44009	122	1
44009	124	1
44009	123	1
44009	18	1
44010	34	1
44010	18	1
44011	28	1
44011	18	1
44011	39	1
44012	11	1
44012	21	1
44012	32	1
44013	32	1
44013	21	1
44013	11	1
44014	21	1
44014	32	1
44014	11	1
44014	69	1
44015	32	1
44015	69	1
44016	23	1
44016	32	1
44016	37	1
44016	21	1
44016	25	1
44016	24	1
44016	69	1
44017	69	1
44017	23	1
44017	21	1
44018	68	1
44018	35	1
44018	23	1
44018	24	1
44018	25	1
44019	41	1
44019	29	1
44019	32	1
44019	20	1
44019	206	1
44019	35	1
44019	24	1
44019	25	1
44020	24	1
44020	25	1
44020	32	1
44020	35	1
44020	68	1
44021	37	1
44021	36	1
44021	206	1
44021	68	1
44021	18	1
44022	37	1
44022	36	1
44022	206	1
44022	18	1
44022	68	1
44023	37	1
44023	24	1
44023	23	1
44023	35	1
44023	68	1
44024	68	1
44024	39	1
44024	23	1
44024	69	1
44025	94	1
44025	177	1
44025	202	1
44025	157	1
44025	69	1
44025	32	1
44025	39	1
44025	68	1
44026	69	1
44026	23	1
44026	39	1
44026	68	1
44027	69	1
44027	32	1
44027	39	1
44027	68	1
44028	21	1
44028	365	1
44028	23	1
44028	35	1
44028	68	1
44029	69	1
44029	68	1
44029	39	1
44029	16	1
44029	32	1
44029	11	1
44029	21	1
44029	35	1
44030	68	1
44030	39	1
44030	69	1
44030	32	1
44031	69	1
44031	23	1
44031	39	1
44031	68	1
44032	69	1
44032	23	1
44032	39	1
44032	68	1
44033	69	1
44033	32	1
44033	39	1
44033	27	1
44033	124	1
44033	122	1
44033	123	1
44033	18	1
44033	222	1
44033	42	1
44034	123	1
44034	122	1
44034	39	1
44034	222	1
44034	27	1
44034	124	1
44034	68	1
44034	69	1
44034	32	1
44035	69	1
44035	32	1
44035	39	1
44035	68	1
44035	27	1
44035	124	1
44035	123	1
44035	122	1
44035	35	1
44036	25	1
44036	24	1
44036	32	1
44036	18	1
44037	25	1
44037	32	1
44037	35	1
44037	24	1
44038	25	1
44038	24	1
44038	32	1
44038	18	1
44039	25	1
44039	24	1
44039	23	1
44039	35	1
44040	24	1
44040	23	1
44040	18	1
44040	25	1
44041	25	1
44041	24	1
44041	23	1
44041	35	1
44042	69	1
44042	32	1
44042	27	1
44042	18	1
44043	27	1
44043	18	1
44043	23	1
44043	69	1
44044	35	1
44044	69	1
44044	32	1
44044	27	1
44045	69	1
44045	23	1
44045	27	1
44045	35	1
44046	25	1
44046	24	1
44046	32	1
44046	35	1
44046	68	1
44046	18	1
44047	24	1
44047	25	1
44047	23	1
44047	35	1
44047	68	1
44048	18	1
44048	42	1
44048	35	1
44048	32	1
44048	25	1
44048	24	1
44049	25	1
44049	24	1
44049	32	1
44049	35	1
44049	68	1
44049	18	1
44050	69	1
44050	32	1
44050	39	1
44050	68	1
44050	27	1
44050	124	1
44050	123	1
44050	122	1
44050	18	1
44051	283	1
44051	122	1
44051	217	1
44051	39	1
44051	69	1
44051	32	1
44051	27	1
44051	35	1
44052	739	1
44052	27	1
44052	18	1
44052	39	1
44052	68	1
44053	68	1
44053	22	1
44054	68	1
44054	22	1
44055	68	1
44055	22	1
44056	39	1
44056	28	1
44056	114	1
44056	22	1
44057	39	1
44057	34	1
44057	114	1
44057	22	1
44058	39	1
44058	34	1
44058	114	1
44058	22	1
44059	28	1
44059	22	1
44060	28	1
44060	22	1
44061	28	1
44061	22	1
44062	39	1
44062	34	1
44062	114	1
44062	22	1
44063	22	1
44063	114	1
44063	34	1
44063	39	1
44064	39	1
44064	28	1
44064	68	1
44064	114	1
44064	22	1
44065	34	1
44065	22	1
44066	28	1
44066	22	1
44067	34	1
44067	22	1
44068	39	1
44068	34	1
44068	114	1
44068	22	1
44069	39	1
44069	34	1
44069	114	1
44069	22	1
44070	39	1
44070	34	1
44070	114	1
44070	22	1
44071	32	1
44071	68	1
44071	23	1
44072	23	1
44072	68	1
44073	23	1
44073	42	1
44073	32	1
44074	23	1
44074	39	1
44074	68	1
44074	114	1
44074	69	1
44075	23	1
44075	114	1
44075	69	1
44075	39	1
44075	68	1
44076	69	1
44076	32	1
44076	39	1
44076	68	1
44076	114	1
44076	23	1
44077	32	1
44077	42	1
44077	35	1
44077	22	1
44077	20	1
44078	68	1
44078	35	1
44078	22	1
44078	23	1
44079	23	1
44079	42	1
44079	35	1
44079	22	1
44080	34	1
44080	35	1
44080	22	1
44081	23	1
44081	68	1
44081	35	1
44081	22	1
44082	22	1
44083	13	1
44083	12	1
44084	13	1
44084	12	1
44084	17	1
44085	12	1
44085	647	1
44085	13	1
44086	13	1
44086	12	1
44087	11	1
44087	14	1
44087	10	1
44088	11	1
44088	10	1
44088	14	1
44089	13	1
44089	17	1
44089	12	1
44090	18	1
44090	68	1
44091	11	1
44092	18	1
44093	12	1
44093	18	1
44094	11	1
44094	10	1
44095	18	1
44095	12	1
44096	11	1
44096	10	1
44097	18	1
44097	12	1
44098	11	1
44098	10	1
44099	11	1
44099	14	1
44099	10	1
44100	14	1
44100	10	1
44100	11	1
44101	18	1
44101	17	1
44101	12	1
44102	18	1
44102	17	1
44102	12	1
44103	11	1
44103	14	1
44103	10	1
44104	11	1
44105	18	1
44106	18	1
44106	12	1
44107	11	1
44107	10	1
44108	18	1
44108	12	1
44109	11	1
44109	10	1
44110	18	1
44110	12	1
44111	11	1
44111	10	1
44112	11	1
44112	26	1
44112	10	1
44113	10	1
44113	26	1
44113	11	1
44114	12	1
44114	18	1
44114	26	1
44115	27	1
44115	18	1
44116	27	1
44116	18	1
44117	18	1
44117	26	1
44117	12	1
44118	11	1
44118	26	1
44118	10	1
44119	11	1
44119	10	1
44119	26	1
44120	11	1
44120	26	1
44120	10	1
44121	11	1
44121	26	1
44121	10	1
44122	27	1
44122	18	1
44123	27	1
44123	18	1
44124	12	1
44124	26	1
44124	18	1
44125	16	1
44125	34	1
44125	18	1
44125	1164	1
44125	218	1
44125	27	1
44126	39	1
44127	28	1
44127	39	1
44128	34	1
44128	18	1
44128	39	1
44129	69	1
44129	32	1
44129	29	1
44130	25	1
44130	24	1
44130	23	1
44131	32	1
44131	21	1
44131	69	1
44132	69	1
44132	23	1
44133	32	1
44133	163	1
44133	273	1
44133	781	1
44133	94	1
44133	35	1
44133	42	1
44133	25	1
44133	69	1
44134	21	1
44134	32	1
44134	69	1
44135	69	1
44135	32	1
44136	20	1
44136	68	1
44136	35	1
44136	23	1
44136	24	1
44136	25	1
44137	25	1
44137	24	1
44137	23	1
44137	35	1
44137	42	1
44138	25	1
44138	24	1
44138	32	1
44138	35	1
44138	20	1
44138	42	1
44139	25	1
44139	24	1
44139	23	1
44139	35	1
44139	42	1
44140	69	1
44140	32	1
44140	39	1
44140	68	1
44141	69	1
44142	206	1
44142	39	1
44142	244	1
44142	491	1
44143	69	1
44143	23	1
44143	39	1
44143	68	1
44144	69	1
44144	23	1
44144	39	1
44144	68	1
44145	23	1
44145	39	1
44145	42	1
44145	69	1
44146	68	1
44146	39	1
44146	69	1
44146	23	1
44147	69	1
44147	32	1
44147	39	1
44147	68	1
44148	69	1
44148	39	1
44148	68	1
44148	32	1
44149	69	1
44149	32	1
44149	39	1
44149	68	1
44150	11	1
44150	21	1
44150	35	1
44150	20	1
44150	68	1
44150	32	1
44151	25	1
44151	21	1
44151	206	1
44151	349	1
44151	196	1
44151	23	1
44151	35	1
44151	342	1
44152	21	1
44152	23	1
44152	35	1
44152	282	1
44152	219	1
44152	68	1
44153	20	1
44153	68	1
44153	35	1
44153	32	1
44153	21	1
44154	11	1
44154	21	1
44154	23	1
44154	35	1
44154	20	1
44154	68	1
44155	69	1
44155	32	1
44155	39	1
44155	68	1
44156	69	1
44156	23	1
44156	39	1
44157	69	1
44157	23	1
44157	39	1
44157	68	1
44158	39	1
44158	68	1
44158	23	1
44158	69	1
44159	68	1
44159	69	1
44159	23	1
44159	39	1
44160	25	1
44160	32	1
44160	21	1
44160	71	1
44161	71	1
44161	21	1
44161	37	1
44162	37	1
44162	36	1
44162	23	1
44162	21	1
44163	25	1
44163	32	1
44163	21	1
44163	71	1
44164	37	1
44164	24	1
44164	23	1
44164	21	1
44164	71	1
44165	23	1
44165	21	1
44165	71	1
44166	71	1
44166	21	1
44166	23	1
44166	24	1
44166	25	1
44167	71	1
44167	21	1
44167	32	1
44167	25	1
44168	29	1
44168	32	1
44168	35	1
44168	68	1
44169	96	1
44169	25	1
44169	24	1
44169	32	1
44169	35	1
44169	68	1
44169	18	1
44170	25	1
44170	24	1
44170	35	1
44170	68	1
44170	18	1
44170	32	1
44171	25	1
44171	32	1
44171	18	1
44171	20	1
44172	29	1
44172	32	1
44172	35	1
44172	68	1
44172	25	1
44172	928	1
44172	21	1
44172	764	1
44173	25	1
44173	24	1
44173	23	1
44173	18	1
44173	68	1
44174	35	1
44174	20	1
44174	42	1
44174	180	1
44174	18	1
44174	32	1
44174	25	1
44175	18	1
44175	69	1
44175	23	1
44175	39	1
44175	42	1
44175	27	1
44175	124	1
44175	123	1
44175	122	1
44176	69	1
44176	32	1
44176	39	1
44176	42	1
44176	27	1
44176	124	1
44176	123	1
44176	122	1
44176	18	1
44177	69	1
44178	122	1
44178	35	1
44178	123	1
44178	27	1
44178	124	1
44178	39	1
44178	23	1
44178	69	1
44179	18	1
44179	23	1
44179	24	1
44179	25	1
44180	35	1
44180	23	1
44180	24	1
44180	25	1
44181	18	1
44181	23	1
44181	24	1
44181	25	1
44182	25	1
44182	24	1
44182	32	1
44182	35	1
44183	25	1
44183	32	1
44183	18	1
44183	24	1
44184	25	1
44184	24	1
44184	23	1
44184	35	1
44185	69	1
44185	32	1
44185	27	1
44185	18	1
44186	27	1
44186	23	1
44186	69	1
44186	18	1
44187	35	1
44187	27	1
44187	32	1
44187	69	1
44188	18	1
44188	27	1
44188	23	1
44188	69	1
44189	18	1
44189	27	1
44189	23	1
44189	69	1
44190	25	1
44190	24	1
44190	35	1
44190	42	1
44190	18	1
44190	32	1
44191	32	1
44191	35	1
44191	42	1
44191	18	1
44191	24	1
44192	34	1
44192	114	1
44192	22	1
44192	39	1
44193	39	1
44193	28	1
44193	114	1
44193	22	1
44194	22	1
44194	114	1
44194	34	1
44194	39	1
44195	39	1
44195	28	1
44195	114	1
44195	22	1
44196	372	1
44196	23	1
44196	22	1
44197	32	1
44197	22	1
44197	68	1
44198	68	1
44198	32	1
44198	22	1
44199	68	1
44199	23	1
44200	22	1
44200	109	1
44200	110	1
44200	111	1
44200	113	1
44200	521	1
44200	69	1
44200	68	1
44200	39	1
44201	39	1
44201	372	1
44201	28	1
44201	114	1
44201	22	1
44201	69	1
44201	23	1
44201	27	1
44201	35	1
44201	929	1
44202	22	1
44202	110	1
44202	111	1
44202	113	1
44202	21	1
44202	42	1
44202	39	1
44202	32	1
44202	69	1
44202	109	1
44202	114	1
44202	20	1
44203	22	1
44203	39	1
44203	28	1
44203	114	1
44204	69	1
44204	32	1
44204	39	1
44204	68	1
44204	21	1
44204	113	1
44204	111	1
44204	110	1
44204	22	1
44204	109	1
44205	20	1
44205	22	1
44205	109	1
44205	110	1
44205	111	1
44205	112	1
44205	32	1
44205	69	1
44205	114	1
44205	34	1
44205	39	1
44206	22	1
44206	28	1
44207	28	1
44207	22	1
44208	28	1
44208	22	1
44209	20	1
44209	22	1
44210	39	1
44210	34	1
44210	114	1
44211	114	1
44211	22	1
44211	28	1
44211	39	1
44212	39	1
44212	34	1
44212	114	1
44212	22	1
44213	32	1
44213	41	1
44214	32	1
44214	42	1
44214	23	1
44215	23	1
44215	68	1
44215	32	1
44216	23	1
44216	32	1
44216	42	1
44217	69	1
44217	32	1
44217	39	1
44217	68	1
44217	114	1
44218	69	1
44218	32	1
44218	39	1
44218	68	1
44218	114	1
44218	23	1
44219	32	1
44219	114	1
44219	68	1
44219	39	1
44219	69	1
44220	32	1
44220	114	1
44220	68	1
44220	39	1
44220	23	1
44220	69	1
44221	32	1
44221	68	1
44221	35	1
44221	22	1
44222	32	1
44222	42	1
44222	35	1
44222	22	1
44222	20	1
44223	23	1
44223	68	1
44223	35	1
44223	22	1
44224	69	1
44224	23	1
44224	35	1
44224	39	1
44224	68	1
44224	103	1
44224	120	1
44224	204	1
44224	21	1
44224	267	1
44224	111	1
44224	110	1
44224	109	1
44224	22	1
44225	39	1
44225	20	1
44225	22	1
44225	109	1
44225	110	1
44225	69	1
44225	32	1
44225	68	1
44225	124	1
44225	27	1
44225	123	1
44225	122	1
44225	18	1
44225	16	1
44225	281	1
44225	111	1
44226	69	1
44226	23	1
44226	39	1
44226	42	1
44226	124	1
44226	27	1
44226	123	1
44226	122	1
44226	35	1
44226	281	1
44226	111	1
44226	110	1
44226	109	1
44226	22	1
44227	122	1
44227	35	1
44227	21	1
44227	26	1
44227	103	1
44227	121	1
44227	120	1
44227	267	1
44227	111	1
44227	110	1
44227	109	1
44227	22	1
44227	20	1
44227	123	1
44227	124	1
44227	39	1
44227	69	1
44227	32	1
44227	42	1
44228	13	1
44228	12	1
44229	10	1
44229	13	1
44229	12	1
44229	21	1
44229	11	1
44230	12	1
44230	13	1
44230	17	1
44231	18	1
44232	11	1
44233	18	1
44233	12	1
44234	11	1
44234	10	1
44235	18	1
44235	12	1
44236	18	1
44236	12	1
44237	11	1
44237	10	1
44238	18	1
44238	12	1
44239	10	1
44239	11	1
44240	11	1
44240	10	1
44241	11	1
44241	14	1
44241	10	1
44242	11	1
44242	14	1
44242	10	1
44243	18	1
44243	17	1
44243	12	1
44244	18	1
44244	17	1
44244	12	1
44245	18	1
44245	17	1
44245	12	1
44246	18	1
44246	17	1
44246	12	1
44247	11	1
44247	14	1
44247	10	1
44248	11	1
44249	18	1
44249	12	1
44250	10	1
44250	11	1
44251	18	1
44252	18	1
44252	12	1
44253	11	1
44253	10	1
44254	18	1
44254	12	1
44255	11	1
44255	10	1
44256	11	1
44256	26	1
44256	10	1
44257	11	1
44257	26	1
44257	10	1
44258	18	1
44258	26	1
44258	12	1
44259	11	1
44259	103	1
44260	18	1
44260	26	1
44260	12	1
44261	27	1
44261	18	1
44262	27	1
44262	18	1
44263	11	1
44263	26	1
44263	10	1
44264	11	1
44264	26	1
44264	10	1
44265	10	1
44265	26	1
44265	11	1
44266	26	1
44266	10	1
44266	11	1
44267	26	1
44267	12	1
44268	10	1
44268	14	1
44268	11	1
44269	13	1
44269	12	1
44270	12	1
44270	13	1
44271	12	1
44271	13	1
44272	13	1
44272	647	1
44272	12	1
44273	12	1
44273	13	1
44274	12	1
44274	13	1
44275	10	1
44275	11	1
44276	10	1
44276	1230	1
44276	13	1
44276	15	1
44276	11	1
44277	13	1
44277	12	1
44278	13	1
44278	12	1
44278	101	1
44278	16	1
44279	12	1
44279	13	1
44279	17	1
